499.15,8.0894e-08,2.6809e-08,8.1024e-09,2.2099e-09,5.3753e-10,1.15e-10,2.1303e-11,3.3545e-12,4.3952e-13
499.14,8.1572e-08,2.7046e-08,8.1779e-09,2.2317e-09,5.4313e-10,1.1628e-10,2.1553e-11,3.3963e-12,4.4536e-13
499.13,8.2256e-08,2.7285e-08,8.254e-09,2.2537e-09,5.4879e-10,1.1756e-10,2.1806e-11,3.4387e-12,4.5129e-13
499.11,8.2945e-08,2.7525e-08,8.3309e-09,2.2758e-09,5.545e-10,1.1886e-10,2.2062e-11,3.4816e-12,4.5729e-13
499.1,8.364e-08,2.7768e-08,8.4085e-09,2.2982e-09,5.6028e-10,1.2017e-10,2.232e-11,3.525e-12,4.6336e-13
499.09,8.434e-08,2.8013e-08,8.4868e-09,2.3208e-09,5.6611e-10,1.2149e-10,2.2582e-11,3.569e-12,4.6952e-13
499.08,8.5047e-08,2.8261e-08,8.5658e-09,2.3437e-09,5.72e-10,1.2284e-10,2.2846e-11,3.6134e-12,4.7576e-13
499.06,8.5759e-08,2.851e-08,8.6455e-09,2.3667e-09,5.7795e-10,1.2419e-10,2.3114e-11,3.6585e-12,4.8208e-13
499.05,8.6477e-08,2.8761e-08,8.7259e-09,2.39e-09,5.8397e-10,1.2556e-10,2.3385e-11,3.704e-12,4.8848e-13
499.04,8.72e-08,2.9015e-08,8.8071e-09,2.4135e-09,5.9004e-10,1.2694e-10,2.3658e-11,3.7502e-12,4.9497e-13
499.03,8.793e-08,2.9271e-08,8.889e-09,2.4372e-09,5.9618e-10,1.2834e-10,2.3935e-11,3.7969e-12,5.0154e-13
499.01,8.8666e-08,2.9529e-08,8.9717e-09,2.4611e-09,6.0238e-10,1.2976e-10,2.4215e-11,3.8442e-12,5.082e-13
499,8.9407e-08,2.9789e-08,9.0551e-09,2.4853e-09,6.0864e-10,1.3119e-10,2.4499e-11,3.892e-12,5.1494e-13
498.99,9.0155e-08,3.0051e-08,9.1393e-09,2.5097e-09,6.1496e-10,1.3263e-10,2.4785e-11,3.9405e-12,5.2177e-13
498.98,9.0909e-08,3.0316e-08,9.2242e-09,2.5344e-09,6.2136e-10,1.3409e-10,2.5075e-11,3.9895e-12,5.287e-13
498.96,9.1669e-08,3.0583e-08,9.3099e-09,2.5593e-09,6.2781e-10,1.3557e-10,2.5369e-11,4.0391e-12,5.3571e-13
498.95,9.2435e-08,3.0852e-08,9.3964e-09,2.5844e-09,6.3433e-10,1.3706e-10,2.5665e-11,4.0894e-12,5.4281e-13
498.94,9.3207e-08,3.1124e-08,9.4837e-09,2.6097e-09,6.4092e-10,1.3857e-10,2.5965e-11,4.1402e-12,5.5001e-13
498.93,9.3986e-08,3.1398e-08,9.5718e-09,2.6353e-09,6.4758e-10,1.401e-10,2.6269e-11,4.1917e-12,5.573e-13
498.91,9.4771e-08,3.1674e-08,9.6606e-09,2.6612e-09,6.543e-10,1.4164e-10,2.6576e-11,4.2438e-12,5.6468e-13
498.9,9.5563e-08,3.1953e-08,9.7503e-09,2.6873e-09,6.6109e-10,1.432e-10,2.6886e-11,4.2966e-12,5.7217e-13
498.89,9.6361e-08,3.2234e-08,9.8408e-09,2.7137e-09,6.6795e-10,1.4477e-10,2.72e-11,4.35e-12,5.7974e-13
498.88,9.7165e-08,3.2518e-08,9.9321e-09,2.7403e-09,6.7488e-10,1.4637e-10,2.7518e-11,4.404e-12,5.8742e-13
498.86,9.7976e-08,3.2804e-08,1.0024e-08,2.7671e-09,6.8188e-10,1.4798e-10,2.7839e-11,4.4587e-12,5.952e-13
498.85,9.8794e-08,3.3092e-08,1.0117e-08,2.7942e-09,6.8895e-10,1.496e-10,2.8164e-11,4.5141e-12,6.0308e-13
498.84,9.9618e-08,3.3383e-08,1.0211e-08,2.8216e-09,6.961e-10,1.5125e-10,2.8493e-11,4.5702e-12,6.1106e-13
498.83,1.0045e-07,3.3676e-08,1.0306e-08,2.8493e-09,7.0331e-10,1.5291e-10,2.8825e-11,4.6269e-12,6.1915e-13
498.82,1.0129e-07,3.3972e-08,1.0401e-08,2.8772e-09,7.106e-10,1.5459e-10,2.9162e-11,4.6843e-12,6.2734e-13
498.8,1.0213e-07,3.427e-08,1.0498e-08,2.9053e-09,7.1797e-10,1.5629e-10,2.9502e-11,4.7425e-12,6.3564e-13
498.79,1.0298e-07,3.4571e-08,1.0595e-08,2.9338e-09,7.2541e-10,1.58e-10,2.9846e-11,4.8013e-12,6.4405e-13
498.78,1.0384e-07,3.4875e-08,1.0693e-08,2.9625e-09,7.3292e-10,1.5974e-10,3.0194e-11,4.8609e-12,6.5257e-13
498.77,1.0471e-07,3.5181e-08,1.0792e-08,2.9915e-09,7.4051e-10,1.6149e-10,3.0546e-11,4.9211e-12,6.6119e-13
498.75,1.0558e-07,3.549e-08,1.0892e-08,3.0208e-09,7.4818e-10,1.6326e-10,3.0902e-11,4.9822e-12,6.6993e-13
498.74,1.0646e-07,3.5801e-08,1.0993e-08,3.0503e-09,7.5592e-10,1.6506e-10,3.1262e-11,5.0439e-12,6.7879e-13
498.73,1.0734e-07,3.6116e-08,1.1095e-08,3.0802e-09,7.6375e-10,1.6687e-10,3.1626e-11,5.1065e-12,6.8775e-13
498.72,1.0824e-07,3.6432e-08,1.1197e-08,3.1103e-09,7.7165e-10,1.687e-10,3.1995e-11,5.1697e-12,6.9684e-13
498.7,1.0914e-07,3.6752e-08,1.1301e-08,3.1407e-09,7.7964e-10,1.7055e-10,3.2367e-11,5.2338e-12,7.0604e-13
498.69,1.1005e-07,3.7074e-08,1.1406e-08,3.1714e-09,7.877e-10,1.7242e-10,3.2744e-11,5.2986e-12,7.1537e-13
498.68,1.1096e-07,3.7399e-08,1.1511e-08,3.2024e-09,7.9585e-10,1.7431e-10,3.3125e-11,5.3642e-12,7.2481e-13
498.67,1.1189e-07,3.7727e-08,1.1617e-08,3.2337e-09,8.0408e-10,1.7622e-10,3.3511e-11,5.4307e-12,7.3438e-13
498.65,1.1282e-07,3.8058e-08,1.1725e-08,3.2653e-09,8.1239e-10,1.7815e-10,3.3901e-11,5.4979e-12,7.4407e-13
498.64,1.1376e-07,3.8391e-08,1.1833e-08,3.2971e-09,8.2079e-10,1.801e-10,3.4295e-11,5.5659e-12,7.5389e-13
498.63,1.147e-07,3.8727e-08,1.1943e-08,3.3293e-09,8.2927e-10,1.8207e-10,3.4694e-11,5.6348e-12,7.6383e-13
498.62,1.1565e-07,3.9067e-08,1.2053e-08,3.3619e-09,8.3784e-10,1.8407e-10,3.5098e-11,5.7045e-12,7.7391e-13
498.6,1.1662e-07,3.9409e-08,1.2164e-08,3.3947e-09,8.4649e-10,1.8608e-10,3.5506e-11,5.7751e-12,7.8411e-13
498.59,1.1759e-07,3.9754e-08,1.2277e-08,3.4278e-09,8.5523e-10,1.8812e-10,3.5919e-11,5.8465e-12,7.9445e-13
498.58,1.1856e-07,4.0102e-08,1.239e-08,3.4612e-09,8.6407e-10,1.9018e-10,3.6336e-11,5.9188e-12,8.0492e-13
498.57,1.1955e-07,4.0453e-08,1.2504e-08,3.495e-09,8.7299e-10,1.9226e-10,3.6758e-11,5.992e-12,8.1553e-13
498.55,1.2054e-07,4.0807e-08,1.262e-08,3.5291e-09,8.82e-10,1.9437e-10,3.7185e-11,6.0661e-12,8.2627e-13
498.54,1.2154e-07,4.1164e-08,1.2736e-08,3.5635e-09,8.911e-10,1.9649e-10,3.7617e-11,6.141e-12,8.3716e-13
498.53,1.2255e-07,4.1524e-08,1.2854e-08,3.5983e-09,9.0029e-10,1.9864e-10,3.8054e-11,6.2169e-12,8.4818e-13
498.52,1.2357e-07,4.1887e-08,1.2972e-08,3.6333e-09,9.0958e-10,2.0081e-10,3.8496e-11,6.2937e-12,8.5935e-13
498.5,1.2459e-07,4.2253e-08,1.3092e-08,3.6687e-09,9.1896e-10,2.0301e-10,3.8943e-11,6.3714e-12,8.7067e-13
498.49,1.2563e-07,4.2622e-08,1.3213e-08,3.7045e-09,9.2844e-10,2.0523e-10,3.9395e-11,6.4501e-12,8.8213e-13
498.48,1.2667e-07,4.2995e-08,1.3335e-08,3.7406e-09,9.3801e-10,2.0747e-10,3.9852e-11,6.5297e-12,8.9374e-13
498.47,1.2772e-07,4.337e-08,1.3458e-08,3.777e-09,9.4768e-10,2.0974e-10,4.0314e-11,6.6103e-12,9.055e-13
498.45,1.2878e-07,4.3749e-08,1.3582e-08,3.8138e-09,9.5744e-10,2.1203e-10,4.0782e-11,6.6919e-12,9.1741e-13
498.44,1.2984e-07,4.4131e-08,1.3707e-08,3.8509e-09,9.6731e-10,2.1434e-10,4.1255e-11,6.7745e-12,9.2947e-13
498.43,1.3092e-07,4.4517e-08,1.3833e-08,3.8884e-09,9.7727e-10,2.1668e-10,4.1733e-11,6.858e-12,9.4169e-13
498.42,1.3201e-07,4.4905e-08,1.396e-08,3.9262e-09,9.8734e-10,2.1905e-10,4.2217e-11,6.9426e-12,9.5407e-13
498.4,1.331e-07,4.5297e-08,1.4089e-08,3.9644e-09,9.975e-10,2.2144e-10,4.2706e-11,7.0282e-12,9.6662e-13
498.39,1.342e-07,4.5693e-08,1.4219e-08,4.003e-09,1.0078e-09,2.2386e-10,4.3201e-11,7.1149e-12,9.7932e-13
498.38,1.3531e-07,4.6091e-08,1.435e-08,4.042e-09,1.0181e-09,2.263e-10,4.3702e-11,7.2026e-12,9.9219e-13
498.37,1.3643e-07,4.6493e-08,1.4482e-08,4.0813e-09,1.0286e-09,2.2877e-10,4.4208e-11,7.2913e-12,1.0052e-12
498.36,1.3756e-07,4.6899e-08,1.4615e-08,4.1209e-09,1.0392e-09,2.3126e-10,4.472e-11,7.3812e-12,1.0184e-12
498.34,1.387e-07,4.7308e-08,1.4749e-08,4.161e-09,1.0499e-09,2.3378e-10,4.5238e-11,7.4721e-12,1.0318e-12
498.33,1.3985e-07,4.772e-08,1.4885e-08,4.2014e-09,1.0607e-09,2.3633e-10,4.5762e-11,7.5641e-12,1.0453e-12
498.32,1.4101e-07,4.8136e-08,1.5022e-08,4.2423e-09,1.0716e-09,2.3891e-10,4.6291e-11,7.6572e-12,1.0591e-12
498.31,1.4217e-07,4.8556e-08,1.516e-08,4.2835e-09,1.0826e-09,2.4151e-10,4.6827e-11,7.7515e-12,1.073e-12
498.29,1.4335e-07,4.8979e-08,1.5299e-08,4.3251e-09,1.0937e-09,2.4414e-10,4.7369e-11,7.8469e-12,1.087e-12
498.28,1.4453e-07,4.9405e-08,1.544e-08,4.3671e-09,1.105e-09,2.468e-10,4.7917e-11,7.9435e-12,1.1013e-12
