592.77,6.0386e-56,6.6014e-73,9.702e-63,1.0074e-05,0.019859,0.096636,0.070771
592.44,8.4811e-56,1.1403e-72,1.6109e-62,1.0751e-05,0.020419,0.096399,0.065017
592.11,1.1911e-55,1.9692e-72,2.6737e-62,1.1471e-05,0.02099,0.095962,0.0596
591.78,1.6724e-55,3.3991e-72,4.4358e-62,1.2237e-05,0.021572,0.095326,0.054516
591.44,2.3483e-55,5.8663e-72,7.3574e-62,1.3052e-05,0.022165,0.094496,0.049755
591.11,3.297e-55,1.0121e-71,1.2199e-61,1.3918e-05,0.022768,0.093475,0.04531
590.78,4.6286e-55,1.7458e-71,2.022e-61,1.484e-05,0.023383,0.09227,0.041171
590.44,6.4975e-55,3.0102e-71,3.3504e-61,1.582e-05,0.024008,0.090886,0.037327
590.11,9.12e-55,5.1889e-71,5.5495e-61,1.6861e-05,0.024644,0.089333,0.033767
589.78,1.28e-54,8.9418e-71,9.1888e-61,1.7967e-05,0.02529,0.087618,0.030478
589.44,1.7963e-54,1.5404e-70,1.5209e-60,1.9143e-05,0.025947,0.085752,0.027448
589.11,2.5206e-54,2.6527e-70,2.5163e-60,2.0392e-05,0.026615,0.083745,0.024664
588.78,3.5366e-54,4.5669e-70,4.1621e-60,2.1718e-05,0.027293,0.081609,0.022112
588.45,4.9618e-54,7.8602e-70,6.8817e-60,2.3126e-05,0.027981,0.079354,0.019779
588.11,6.9608e-54,1.3524e-69,1.1374e-59,2.4621e-05,0.02868,0.076994,0.017653
587.78,9.764e-54,2.3262e-69,1.8793e-59,2.6208e-05,0.029389,0.074541,0.015719
587.45,1.3695e-53,3.9998e-69,3.104e-59,2.7892e-05,0.030107,0.072009,0.013965
587.11,1.9206e-53,6.8753e-69,5.1247e-59,2.9678e-05,0.030836,0.069409,0.012378
586.78,2.6933e-53,1.1814e-68,8.458e-59,3.1573e-05,0.031574,0.066756,0.010946
586.45,3.7763e-53,2.0293e-68,1.3953e-58,3.3582e-05,0.032322,0.064063,0.009658
586.11,5.2945e-53,3.4848e-68,2.3011e-58,3.5713e-05,0.033079,0.061342,0.0085015
585.78,7.4223e-53,5.9822e-68,3.7935e-58,3.7971e-05,0.033846,0.058605,0.0074661
585.45,1.0404e-52,1.0266e-67,6.2514e-58,4.0365e-05,0.034621,0.055865,0.0065415
585.11,1.4583e-52,1.7612e-67,1.0298e-57,4.2901e-05,0.035405,0.053135,0.0057181
584.78,2.0437e-52,3.0204e-67,1.6958e-57,4.5588e-05,0.036197,0.050424,0.0049865
584.45,2.8638e-52,5.1781e-67,2.7914e-57,4.8433e-05,0.036998,0.047743,0.0043383
584.12,4.0124e-52,8.8732e-67,4.5925e-57,5.1446e-05,0.037806,0.045103,0.0037656
583.78,5.6214e-52,1.5202e-66,7.5536e-57,5.4636e-05,0.038622,0.042511,0.0032607
583.45,7.8748e-52,2.6034e-66,1.2419e-56,5.8012e-05,0.039445,0.039978,0.0028167
583.12,1.103e-51,4.4571e-66,2.0411e-56,6.1584e-05,0.040276,0.037509,0.0024274
582.78,1.5448e-51,7.6279e-66,3.3531e-56,6.5364e-05,0.041113,0.035112,0.0020869
582.45,2.1634e-51,1.305e-65,5.5064e-56,6.9362e-05,0.041956,0.032792,0.0017899
582.12,3.0292e-51,2.2318e-65,9.0388e-56,7.359e-05,0.042806,0.030555,0.0015314
581.78,4.2412e-51,3.8155e-65,1.4831e-55,7.8059e-05,0.043661,0.028405,0.0013071
581.45,5.9369e-51,6.5199e-65,2.4324e-55,8.2783e-05,0.044521,0.026345,0.001113
581.12,8.3102e-51,1.1138e-64,3.9879e-55,8.7775e-05,0.045386,0.024377,0.00094537
580.79,1.1631e-50,1.9021e-64,6.5356e-55,9.305e-05,0.046255,0.022503,0.00080104
580.45,1.6276e-50,3.2472e-64,1.0706e-54,9.8622e-05,0.047128,0.020724,0.00067707
580.12,2.2775e-50,5.5412e-64,1.7531e-54,0.00010451,0.048005,0.019041,0.00057089
579.79,3.1864e-50,9.4525e-64,2.8695e-54,0.00011072,0.048885,0.017453,0.00048017
579.45,4.4575e-50,1.6119e-63,4.6948e-54,0.00011728,0.049767,0.01596,0.00040287
579.12,6.235e-50,2.7475e-63,7.6781e-54,0.0001242,0.050652,0.01456,0.00033718
578.79,8.7196e-50,4.6812e-63,1.255e-53,0.00013149,0.051538,0.013251,0.0002815
578.46,1.2193e-49,7.9733e-63,2.0507e-53,0.0001392,0.052425,0.01203,0.00023443
578.12,1.7049e-49,1.3576e-62,3.3495e-53,0.00014732,0.053313,0.010896,0.00019473
577.79,2.3835e-49,2.3105e-62,5.4685e-53,0.00015588,0.0542,0.0098447,0.00016135
577.46,3.3319e-49,3.931e-62,8.924e-53,0.0001649,0.055088,0.0088734,0.00013336
577.12,4.6569e-49,6.6851e-62,1.4557e-52,0.00017441,0.055974,0.0079786,0.00010994
576.79,6.5081e-49,1.1365e-61,2.3734e-52,0.00018443,0.056858,0.0071564,9.0409e-05
576.46,9.0939e-49,1.9312e-61,3.8681e-52,0.00019498,0.05774,0.0064033,7.4156e-05
576.12,1.2705e-48,3.2802e-61,6.3006e-52,0.0002061,0.058619,0.0057155,6.0671e-05
575.79,1.7748e-48,5.5695e-61,1.0259e-51,0.00021779,0.059495,0.0050889,4.951e-05
575.46,2.479e-48,9.4531e-61,1.6697e-51,0.00023011,0.060367,0.0045198,4.0298e-05
575.13,3.4621e-48,1.6038e-60,2.7164e-51,0.00024306,0.061234,0.0040043,3.2715e-05
574.79,4.8344e-48,2.7199e-60,4.417e-51,0.00025669,0.062096,0.0035389,2.649e-05
574.46,6.7497e-48,4.6108e-60,7.1791e-51,0.00027103,0.062951,0.0031197,2.1394e-05
574.13,9.4225e-48,7.813e-60,1.1663e-50,0.0002861,0.0638,0.0027433,1.7234e-05
573.79,1.3152e-47,1.3234e-59,1.8939e-50,0.00030194,0.064642,0.0024062,1.3846e-05
573.46,1.8354e-47,2.2404e-59,3.0736e-50,0.00031859,0.065476,0.0021053,1.1095e-05
573.13,2.5611e-47,3.7917e-59,4.9864e-50,0.00033609,0.066301,0.0018373,8.8673e-06
572.79,3.5733e-47,6.4142e-59,8.0857e-50,0.00035446,0.067118,0.0015994,7.068e-06
